index,recipe_name,sentence1,sentence2,label
9318,veal-sweetbreads-with-morel-mushrooms,"Meanwhile, heat the remaining butter in another frying pan.",Saute the shallots for 5 minutes or until soft.,2
9319,My_yummy_lemon_cheesecake_recipe_-_All_recipes_UK,"Stir together the digestive biscuits, soft brown sugar and melted butter.","Pour onto your chilled base, then return to the fridge for a few hours for it to set.",2
9320,pete-s-pulled-pork--slow-cooker-style,"Place the lid on, turn the slow cooker onto its highest setting and cook for a minimum of 6 hours.",Strain the stock to get all the lumps out.,2
9321,easy-chicken-coconut-curry,Thinly slice carrots and celery.,Add the curry paste and chilli flakes and mix well to distribute the spices throughout the pan mixture.,2
9322,easy-grilled-naan,"If you wish to make garlic naan, knead in the minced garlic now.",Pinch off small handfuls of dough about the size of a golf ball.,2
9323,apple-flapjack,"Bake for approximately 20 minutes, until firm and golden brown.",Store in tin for up to 1 week.,2
9324,Favourite_red_velvet_cake_recipe_-_All_recipes_UK,"Combine the buttermilk, salt and 1 teaspoon vanilla.","Beat in the buttermilk mixture alternately with the flour, mixing each time.",2
9325,Mum’s_apricot_Chelsea_buns_recipe_-_All_recipes_UK,Add in the warm milk yeast mixture and turn the processor on for 2 minutes until the flour mixture forms into a soft dough.,Roll out the dough into a 15x30cm rectangle.,2
9326,creamy-penne-pasta-with-chorizo--finebeans-and-baby-mushrooms,"Add chorizo and cook until nearly done, then add the mushrooms and finebeans, and saute for a few minutes.","Add salt, pepper and spring onion, then you're done!",2
9327,Pico_de_gallo_chicken_quesadillas_recipe_-_All_recipes_UK,"In a clean, heavy frying pan, heat one flour tortilla.",Spread 4 tablespoons of the grated cheese on the tortilla and top with 1/2 the chicken mixture.,2
9328,malteaser-cake-bake,"After a couple of minutes take off the heat and add the finely crushed biscuits, stir well.",Eat and enjoy.,2
9329,best-ever-tiramisu,"In large mixing bowl, beat egg yolks and sugar with electric mixer until light yellow, about 1 minute.","Cover tightly with cling film, chill for 4 hours or overnight.",2
9330,vanilla-cupcakes-with-vanilla-buttercream,Stir in butter cubes until they are well coated with the flour.,"If desired, decorate with grated chocolate, dragees or even hundreds and thousands.",2
9331,stuffing-stuffed-turkey-meatballs-with-cranberry-sauce,Add onions and cook until soft and lightly browned.,"Once balls are entirely covered in turkey, place in freezer for 30mins (fridge for an hour or so) until set.",2
9332,quick-mince-hotpot,Drain and allow to cool before slicing.,Top the mince with sliced potatoes and drizzle with olive oil.,2
9333,apple-flapjack,Pour the syrup mixture into the dry ingredients and mix well.,"Bake for approximately 20 minutes, until firm and golden brown.",2
9334,Broccoli_and_Ginger_Beef_Stir_Fry_recipe_-_All_recipes_UK,"In a small bowl, combine flour, stock, sugar and soy sauce.","Stir in stock mixture, ginger, garlic and broccoli.",2
9335,Slow_cooked_chicken_korma_recipe_-_All_recipes_UK,Add the butter to the pan and when melted add the onion mixture.,Bring to the boil and then transfer to slow cooker pouring over chicken.,2
9336,Vegetarian_mushroom_pie_recipe_-_All_recipes_UK,"Simmer until sauce has thickened, about 1-2 minutes.",Remove from heat and stir in thyme.,2
9337,dairy-and-egg-free-chocolate-cake,"In a large bowl, mix sugar, flour, bicarb, salt and cocoa.","Add water, vegetable oil, vinegar and vanilla.",2
9338,wholesome-pumpkin-pancakes,"In a second bowl, beat eggs and combine with milk, pumpkin puree, yoghurt, vanilla extract, sugar and salt.",Cook until the edges of the pancakes start to look dry and a bubble popped near the edge holds its shape.,2
9339,date-and-lemon-scones,Brush the tops with milk and sprinkle with a little sugar.,Bake 12-15 minutes until golden and well risen.,2
9340,Baked_lasagne_with_Bolognese_sauce_and_mushrooms_recipe_-_All_recipes_UK,cover with water and let cook for at least 30 minutes.,"Spoon a layer of bÃ©chamel, then Bolognese sauce over the bottom of the dish.",2
9341,My_yummy_lemon_cheesecake_recipe_-_All_recipes_UK,( Use a smaller tin if you want a thicker base. ),"Mix together, really well, the mascarpone cheese, cream, condensed milk and lemon zest.",2
9342,Baked_lasagne_with_Bolognese_sauce_and_mushrooms_recipe_-_All_recipes_UK,"Repeat this procedure 5 times, altering layers of Bolognese sauce, lasagne, mushrooms and bÃ©chamel.",Make sure to leave enough bÃ©chamel sauce to cover the top layer completely.,2
9343,moules,Set the cleaned mussels aside.,Continue to cook remaining mussels in the same liquid.,2
9344,indian-coconut--almond-and-poppy-seed-pudding---gasagage-payasa,Stir the paste into the syrup;,add the saffron and cardamom to the mixture.,2
9345,somalian-sambusa,Heat olive oil in a large frying pan over medium heat.,"Add onions, leek and garlic and cook, stirring until the onions are transparent.",2
9346,easy-chicken-coconut-curry,Thinly slice carrots and celery.,Add drained bamboo shoots.,2
9347,spinach-and-salmon-timbales,"Add half of the beaten egg, the nutmeg and seasoning to taste, and mix thoroughly.","Cut out 4 pieces of foil and brush them lightly with oil, then use them to cover the ramekin dishes.",2
9348,Baked_lasagne_with_Bolognese_sauce_and_mushrooms_recipe_-_All_recipes_UK,Set aside.,"Repeat this procedure 5 times, altering layers of Bolognese sauce, lasagne, mushrooms and bÃ©chamel.",2
9349,italian-chocolate-salami,Mix all ingredients to get a wet but stiff mixture.,"Place the chocolate salami in the fridge for at least 5 hours, or for 2 hours in the freezer, before slicing and serving.",2
9350,spinach-and-salmon-timbales,Use 4 large leaves to line 4 lightly oiled 175 ml (6 fl oz) ramekin dishes.,"Cover each one with a plate, invert and lift off the dish.",2
9351,beef-rolls-with-mushroom-stuffing,"Heat the remaining oil in the frying pan, add the beef olives and fry them on a moderate heat to brown them all over.",Boil the liquid in the pan on a high heat to reduce to the desired consistency.,2
9352,Perfect_apple_crumble_recipe_-_All_recipes_UK,Set the temperature of the oven to 150 C / gas 2.,Bake for approximately 30 minutes or until the crumble is golden brown and crunchy.,2
9353,warm-potato-salad-with-mackerel,Thickly slice the potatoes and place in a pan.,"Drain the potatoes in a colander, then add to the bowl and mix everything together.",2
9354,Sweet_and_Spicy_Pork_Stir_Fry_with_Chinese_Noodles_recipe_-_All_recipes_UK,Fill a large pot with lightly salted water and bring to a rolling boil over high heat.,"Cook the noodles uncovered, stirring occasionally, until cooked through, but still firm to the bite, about 5 minutes.",2
9355,Simple_no_fuss_bread_and_butter_pudding_recipe_-_All_recipes_UK,"Butter 5 slices of bread, cut in half.","Bake in the oven for 35 to 45 minutes, until the pudding is set and browned.",2
9356,spinach-lamb-curry,Add the ginger and garlic;,Simmer until the spinach has wilted and the lamb is tender.,2
9357,coriander-chicken,Combine the garlic and ginger and rub over the chicken.,Remove from oven and combine the sauce in the dish with the reserved coriander mixture.,2
9358,barbecued-teriyaki-tuna-steaks,"In a large resealable freezer bag, combine the teriyaki sauce, oil, garlic and pepper.",Seal the bag with as little air in it as possible.,2
9359,dairy-and-egg-free-chocolate-cake,Beat by hand until smooth.,Pour into the prepared tin.,2
9360,mint-roasted-rack-of-lamb,Brush the remainder of the mint sauce over the top of the rack and sprinkle with fresh mint and parsley.,"Roast in the preheated oven for 20 to 25 minutes for medium, cook in increments of 10 minutes for a more well done lamb.",2
9361,Homemade_Chicken_Soup_recipe_-_All_recipes_UK,Take everything out of the pot; sieve the stock.,Season with salt and pepper to taste.,2
9362,pork-chops-with-normandy-sauce,Heat the butter and oil in a large pan over medium heat.,Transfer to an oven-proof casserole.,2
9363,oriental-chicken-noodle-soup,"Add the chicken, reduce the heat and simmer for about 15 minutes until the chicken is cooked.","Lift out the chicken, using a draining spoon, put onto a chopping board and allow to cool.",2
9364,pete-s-pulled-pork--slow-cooker-style,Strain the stock to get all the lumps out.,"Place the lid back on and let it all warm through again, about 20 minutes.",2
9365,indian-saffron-rice,"In a frying pan that can be tightly covered, melt the butter over medium-high heat.","Cook, stirring constantly, until the rice begins to absorb the butter and becomes opaque, but do not brown the rice.",2
9366,spinach-and-salmon-timbales,Drain and rinse under cold water.,"Drain on a clean tea-towel, in a single layer, then cut each sheet of lasagne in half lengthways.",2
9367,kahlua-bread-pudding,Combine remaining sugar and cinnamon in a bowl.,Pour over moistened bread cubes.,2
9368,My_own_famous_dolmades_recipe_-_All_recipes_UK,Stir in 1/2 of lemon juice and remove from heat.,"Fold both sides of the leaf towards the centre, roll up from the broad bottom to the top, and place into a 4-litre pot.",2
9369,walnut-biscotti-with-coconut,Slice the logs crosswise into 1.25cm wide slices.,Cool and store in an airtight container.,2
9370,spinach-and-salmon-timbales,"Drain on a clean tea-towel, in a single layer, then cut each sheet of lasagne in half lengthways.",Run a flat-bladed knife around the edges of the dishes to loosen the timbales.,2
9371,gingerbread-bear-biscuits,"In a medium saucepan, Stir together the butter, dark brown soft sugar and golden syrup over medium heat until dissolved.",Cut into bear shapes with a cookie cutter and place onto an unprepared baking tray.,2
9372,egg-and-bacon-breakfast-parcels,Lightly butter the remaining slices of bread and remove crusts.,"Cut to fit 6 lids for each unit, butter side up.",2
9373,Pasta_salad_with_tuna_mayonnaise_recipe_-_All_recipes_UK,Cook the pasta in a large saucepan of lightly salted boiling water for 10-12 minutes.,Drain well in a colander.,2
9374,mango-crumble,Preheat the oven to 180 C / Gas 4.,"Bake in preheated oven until the fruit is bubbling and the topping is crisp and lightly browned, about 45 minutes.",2
9375,basic-muffins,Sift flour into a large bowl.,Bake 20 to 25 minutes until golden brown.,2
9376,beef-rolls-with-mushroom-stuffing,"Add the onion and garlic and cook gently, stirring frequently, for 5 minutes, until golden brown.","Add the chestnut mushrooms and fry for 5 minutes, stirring occasionally, then stir in the chopped porcini mushrooms and the remaining stuffing ingredients.",2
9377,cardiganshire-cawl,Bring water to the boil in a large pot.,Let cool overnight.,2
9378,Slow_cooked_chicken_korma_recipe_-_All_recipes_UK,"Blend the onions, garlic, ginger and chilli in a blender or liquidiser, or chop very finely.",Add all the spices and cook for a further minute.,2
9379,family-friendly-cottage-pie,Add water to just cover the carrots.,Top with the mashed potato and level out with a fork.,2
9380,Easy_turkey_gravy_recipe_-_All_recipes_UK,"After roasting your turkey, remove it from the roasting tin and set aside to rest on a platter or cutting board.",Add stock and bring to the boil.,2
9381,sicilian-braccialoni,Roll the meat up into a tight roll and secure with kitchen twine.,"Cover and simmer for 2 to 3 hours, stirring occasionally.",2
9382,creamy-cole-slaw,Pat dry with kitchen paper.,Season with pepper.,2
9383,Katherine's_chocolate_truffles_recipe_-_All_recipes_UK,Sprinkle the coverings of your choice onto saucers and roll the balls in the coverings.,"If you want to drizzle with melted cake covering, melt as per the truffles.",2
9384,kahlua-bread-pudding,Sprinkle with pecans.,Let stand 30 minutes.,2
9385,oriental-chicken-noodle-soup,"Add the chicken, reduce the heat and simmer for about 15 minutes until the chicken is cooked.","Bring the pan back to simmering temperature, then cook for 3 minutes.",2
9386,Vegetarian_mushroom_pie_recipe_-_All_recipes_UK,Add onions and mushrooms.,Sprinkle in flour and stir in.,2
9387,Favourite_red_velvet_cake_recipe_-_All_recipes_UK,"Beat in the eggs one at a time, then stir in the cocoa mixture.","Stir together bicarbonate of soda and vinegar, then gently fold this into the cake mixture.",2
9388,family-friendly-cottage-pie,Remove from heat and crumble in the stock cubes;,stir well.,2
9389,No_pastry_apple_pie_recipe_-_All_recipes_UK,"Stir in pecans, flour, egg and salt.",Spread mixture over the apples.,2
9390,pumpkin-in-ginger-sauce,Remove from the oven and allow to cool so that it can be handled easily.,"Serve with rice, bulgur or couscous for a complete meal.",2
9391,Clone_of_a_cinnabon_recipe_-_All_recipes_UK,Place ingredients for dough in the pan of the bread machine in the order recommended by the manufacturer.,Select dough cycle; press Start.,2
9392,sausagemeat-and-pickled-walnut-stuffing,"Cut open the sausages, take out the meat and discard the casings.",Fold the bacon over the top of the mixture.,2
9393,polenta-pizza-base,Add desired toppings.,Bake at 230 C / Gas mark 8 for 18 to 20 minutes.,2
9394,kahlua-bread-pudding,Sprinkle with pecans.,Sprinkle mixture all over.,2
9395,polenta-pizza-base,Dissolve yeast and sugar in 1/3 of the warm water.,"Brush pizza base with olive oil, and sprinkle with cheese.",2
